study,domain,domain_abbr,sub_domain,source,metric,atlas,table_name,table_label,url_docs,url_deap,url_score,n_total,n_admin,n_item,n_derived,n_score,type,00S,00A,00M,01A,01M,02A,02M,03A,03M,04A,04M,05A,05M,06A,C01,C02,C03,C04,C05,C06,C07,S01,S02,S03,S04,S05
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Directional,Destrieux,mr_y_rsi__rnd__gm__dst,RSI - Restricted Normalized Directional - Gray Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Directional%20-%20Gray%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Directional,Destrieux,mr_y_rsi__rnd__gwc__dst,RSI - Restricted Normalized Directional - Gray/White Contrast (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Directional%20-%20Gray%2FWhite%20Contrast%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Directional,Destrieux,mr_y_rsi__rnd__wm__dst,RSI - Restricted Normalized Directional - White Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Directional%20-%20White%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Directional,Subcortical,mr_y_rsi__rnd__aseg,RSI - Restricted Normalized Directional (Subcortical) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22RSI%20-%20Restricted%20Normalized%20Directional%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,,,,30,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,AtlasTrack,mr_y_rsi__rni__at,RSI - Restricted Normalized Isotropic (AtlasTrack) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22AtlasTrack%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20%28AtlasTrack%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,42,,,,42,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,Desikan,mr_y_rsi__rni__gm__dsk,RSI - Restricted Normalized Isotropic - Gray Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20-%20Gray%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,Desikan,mr_y_rsi__rni__gwc__dsk,RSI - Restricted Normalized Isotropic - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,Desikan,mr_y_rsi__rni__wm__dsk,RSI - Restricted Normalized Isotropic - White Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20-%20White%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,Destrieux,mr_y_rsi__rni__gm__dst,RSI - Restricted Normalized Isotropic - Gray Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20-%20Gray%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,Destrieux,mr_y_rsi__rni__gwc__dst,RSI - Restricted Normalized Isotropic - Gray/White Contrast (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20-%20Gray%2FWhite%20Contrast%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,Destrieux,mr_y_rsi__rni__wm__dst,RSI - Restricted Normalized Isotropic - White Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20-%20White%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Isotropic,Subcortical,mr_y_rsi__rni__aseg,RSI - Restricted Normalized Isotropic (Subcortical) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22RSI%20-%20Restricted%20Normalized%20Isotropic%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,,,,30,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,AtlasTrack,mr_y_rsi__rnt__at,RSI - Restricted Normalized Total (AtlasTrack) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22AtlasTrack%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20%28AtlasTrack%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,42,,,,42,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,Desikan,mr_y_rsi__rnt__gm__dsk,RSI - Restricted Normalized Total - Gray Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20-%20Gray%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,Desikan,mr_y_rsi__rnt__gwc__dsk,RSI - Restricted Normalized Total - Gray/White Contrast (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20-%20Gray%2FWhite%20Contrast%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,Desikan,mr_y_rsi__rnt__wm__dsk,RSI - Restricted Normalized Total - White Matter (Desikan) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20-%20White%20Matter%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,71,,,,71,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,Destrieux,mr_y_rsi__rnt__gm__dst,RSI - Restricted Normalized Total - Gray Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20-%20Gray%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,Destrieux,mr_y_rsi__rnt__gwc__dst,RSI - Restricted Normalized Total - Gray/White Contrast (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20-%20Gray%2FWhite%20Contrast%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,Destrieux,mr_y_rsi__rnt__wm__dst,RSI - Restricted Normalized Total - White Matter (Destrieux) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Destrieux%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20-%20White%20Matter%20%28Destrieux%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,151,,,,151,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Diffusion MRI (RSI),Youth,Restricted Normalized Total,Subcortical,mr_y_rsi__rnt__aseg,RSI - Restricted Normalized Total (Subcortical) [Youth],/documentation/imaging/type_dmri.html#mr_y_rsi,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Subcortical%22%2C%22RSI%20-%20Restricted%20Normalized%20Total%20%28Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,,,,30,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__clfind,Quality Control - MRI Clinical Report/Findings [Youth],/documentation/imaging/type_qc.html#mr_y_qc__clfind,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20MRI%20Clinical%20Report%2FFindings%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,2,,,,2,dynamic,,TRUE,,,,TRUE,,TRUE,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__incl,Quality Control - Recommended Image Inclusion [Youth],/documentation/imaging/type_qc.html#mr_y_qc__incl,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Recommended%20Image%20Inclusion%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,7,7,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__mot,Quality Control - Motion [Youth],,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Motion%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,114,114,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__post__aut,Quality Control - Automatic - Post-processing [Youth],/documentation/imaging/type_qc.html#mr_y_qc__post__aut,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Automatic%20-%20Post-processing%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,19,19,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__post__man__dmri,Quality Control - Manual - Post-processing - Diffusion MRI [Youth],/documentation/imaging/type_qc.html#mr_y_qc__post__man__dmri,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Manual%20-%20Post-processing%20-%20Diffusion%20MRI%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,10,10,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__post__man__fmri,Quality Control - Manual - Post-processing - Functional MRI [Youth],/documentation/imaging/type_qc.html#mr_y_qc__post__man__fmri,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Manual%20-%20Post-processing%20-%20Functional%20MRI%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,9,9,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__post__man__fsurf,Quality Control - Manual - Freesurfer [Youth],/documentation/imaging/type_qc.html#mr_y_qc__post__man__fsurf,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Manual%20-%20Freesurfer%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,10,10,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__post__man__t2,Quality Control - Manual - Post-processing - Structural MRI - T2w [Youth],/documentation/imaging/type_qc.html#mr_y_qc__post__man__t2,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Manual%20-%20Post-processing%20-%20Structural%20MRI%20-%20T2w%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,9,9,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__dmri,Quality Control - Raw - Diffusion MRI [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Diffusion%20MRI%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,367,367,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__event,Quality Control - Raw - Event [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Event%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,14,14,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__rsfmri,Quality Control - Raw - Resting State fMRI [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Resting%20State%20fMRI%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,502,502,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__smri__t1,Quality Control - Raw - Structural MRI - T1 [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Structural%20MRI%20-%20T1%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,69,69,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__smri__t2,Quality Control - Raw - Structural MRI - T2 [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Structural%20MRI%20-%20T2%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,69,69,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__tfmri__all,Quality Control - Raw - Task fMRI - All [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Task%20fMRI%20-%20All%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,30,30,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__tfmri__mid,Quality Control - Raw - Task fMRI - MID [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Task%20fMRI%20-%20MID%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,329,329,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__tfmri__nback,Quality Control - Raw - Task fMRI - N-Back [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Task%20fMRI%20-%20N-Back%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,333,333,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Quality Control,Youth,,,mr_y_qc__raw__tfmri__sst,Quality Control - Raw - Task fMRI - SST [Youth],/documentation/imaging/type_qc.html#mr_y_qc__raw,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Youth%22%2C%22Quality%20Control%20-%20Raw%20-%20Task%20fMRI%20-%20SST%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,329,329,,,,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Resting State fMRI,Youth,Correlation,,mr_y_rsfmri__corr__gpnet,Resting State fMRI - Correlations (Gordon network) [Youth],,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Correlation%22%2C%22Resting%20State%20fMRI%20-%20Correlations%20%28Gordon%20network%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,169,,,,169,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Resting State fMRI,Youth,Correlation,,mr_y_rsfmri__corr__gpnet__aseg,Resting State fMRI - Correlations (Gordon network to Subcortical) [Youth],,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Correlation%22%2C%22Resting%20State%20fMRI%20-%20Correlations%20%28Gordon%20network%20to%20Subcortical%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,247,,,,247,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
Core,Imaging,mr,Resting State fMRI,Youth,Temporal Variance,Desikan,mr_y_rsfmri__var__dsk,Resting State fMRI - Temporal Variance (Desikan) [Youth],,https://abcd.deapscience.com/?hierarchyOrder=%5B%22study%22%2C%22domain%22%2C%22subDomain%22%2C%22source%22%2C%22metric%22%2C%22atlas%22%5D&hierarchy=%5B%5B%22Desikan%22%2C%22Resting%20State%20fMRI%20-%20Temporal%20Variance%20%28Desikan%29%20%5BYouth%5D%22%5D%5D#/my-datasets/create-dataset,,68,,,,68,dynamic,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,,,,,,,,,,,,
